Track ID,Track name,Artist name,Popularity score,Release year,Genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5zn0ihstICpxoC6rXS2P6t,Dancing On My Own,Vitamin String Quartet,65,2022,Netflix,0.568,0.272,6,-12.719,1,0.0321,0.991,0.891,0.0916,0.29,116.978,4
2gDV2v7pECv2jEApJnrjXf,Action Pack Theme Song (Music from the Netflix Series),The Action Pack Cast,40,2022,Netflix,0.824,0.806,9,-4.159,1,0.0656,0.00372,7.71e-06,0.37,0.962,130.009,4
41g1ZVEOTQlxfqPlLC0KOP,XXX NETHERRACK!,$apphire$phinx,29,2023,Netflix,0.66,0.732,8,-12.53,1,0.738,0.253,0.0,0.7,0.718,76.987,5
0eBDNreqzPgXAU1SrBQ17D,About to Do Something New - Songs From the Netflix Series,CoComelon,52,2023,Netflix,0.932,0.276,2,-20.33,1,0.174,0.493,0.000634,0.0418,0.982,94.098,4
1VZocOXIrJ3PsymtdgQg1V,Netflix,Reflexon,28,2019,Netflix,0.837,0.398,7,-9.801,1,0.0735,0.741,0.0,0.173,0.476,115.004,4
4LnQzbg2PgVJXgAfFJtckA,Kick in the Door,Orcheed,33,2024,Netflix,0.646,0.976,1,-0.859,0,0.296,0.205,0.0,0.156,0.462,170.038,4
4WrIu1MK6WQZj5OhtMSl17,Netflix Ratings,Neal Brennan,21,2018,Netflix,0.628,0.611,4,-12.044,0,0.928,0.841,0.0,0.895,0.637,65.601,3
7jHIsww90ex5LiEH8rNAAn,Harry Potter (Drill Remix),Drill Remix Guys,17,2022,Netflix,0.739,0.606,0,-6.548,1,0.0506,0.114,0.225,0.62,0.243,124.919,4
13QIjo2iGBgl56mNDjJOet,"I Choose - From The Netflix Original Film ""The Willoughbys""",Alessia Cara,56,2020,Netflix,0.66,0.631,0,-6.464,1,0.0764,0.386,0.0,0.16,0.416,138.007,3
4LoSarEwwPmoiSxjFzlxQW,Bye Bye Butterfly - Songs from the Netflix Series,CoComelon,50,2024,Netflix,0.878,0.401,7,-9.533,1,0.0355,0.359,3.21e-06,0.0696,0.864,99.991,4
1IPHnu3hVkawJMzkP97tcm,Sleepwalker,akiaura,73,2023,Sleep,0.595,0.8,3,-5.262,0,0.0285,0.00341,0.0397,0.608,0.151,119.988,4
4XvcHTUfIlWfyJTRG0aqlo,2055,Sleepy Hallow,80,2021,Sleep,0.829,0.512,6,-5.865,0,0.187,0.492,0.0,0.12,0.638,80.511,4
2qvcKIqnmWtaFVDmTSIcPv,Sleep Well,CG5,29,2024,Sleep,0.426,0.755,1,-5.081,0,0.0563,0.122,0.0,0.075,0.228,162.062,4
5UBonaClAZVfzxJNn8nnhh,Brown Sleep Noise,Sleep Miracle,71,2020,Sleep,0.0555,0.0837,1,-30.397,1,0.147,0.116,1.0,0.112,0.06,59.509,4
0yK8sWD6cfrc7pGfaPIcZH,Sleep Walk,Santo & Johnny,62,2012,Sleep,0.779,0.212,10,-9.759,0,0.0362,0.759,0.959,0.235,0.444,94.675,3
6fhgO6p9DsTyHqPctyzDkV,Sleeping on the Blacktop,Colter Wall,76,2015,Sleep,0.583,0.309,2,-14.509,0,0.045,0.824,0.207,0.11,0.473,82.789,4
5cjRF0yXxYvqzmJfUbq9AW,Sleepwalker - Slowed,akiaura,68,2023,Sleep,0.555,0.806,0,-5.589,1,0.0268,0.0132,0.372,0.16,0.103,98.575,4
2Gt7fjNlx901pPRkvBiNBZ,Take Me Back To Eden,Sleep Token,73,2023,Sleep,0.511,0.625,3,-7.911,0,0.0494,0.0504,0.00011,0.311,0.107,118.064,4
00nDbhlvByugZmIG21JYSK,Sleepwalker - Ultra Slowed & Reverb,akiaura,58,2023,Sleep,0.516,0.858,1,-5.968,1,0.0308,0.0171,0.733,0.2,0.171,80.085,4
0S38Oso3I9vpDXcTb7kYt9,The Summoning,Sleep Token,73,2023,Sleep,0.395,0.701,10,-5.471,0,0.0377,0.00148,0.0049,0.05,0.148,172.965,4
3hql0mbMMRqo3V3XfrTu73,The Summoning,Sleep Token,59,2023,Sleep,0.395,0.701,10,-5.471,0,0.0377,0.00148,0.0049,0.05,0.148,172.965,4
5ye1TParxcolbnNsOXO8qE,Sleep Well,d4vd,73,2023,Sleep,0.37,0.358,8,-10.633,1,0.0317,0.799,7.08e-06,0.142,0.186,147.581,3
0B4YX3OMtZSmPm9KpiZKl2,Alkaline,Sleep Token,70,2021,Sleep,0.488,0.82,3,-8.298,0,0.151,0.00999,6.7e-05,0.108,0.0486,148.068,4
0wzl9TBjTUIVsBAJHxUTOi,Smile Everyday! (Smiling Critters Theme Song),Cougar MacDowall,50,2024,Sleep,0.674,0.683,0,-8.85,1,0.326,0.158,0.0,0.136,0.602,169.968,4
0GXwlEXCO8qeeeOIYpsR3m,Rain,Sleep Token,70,2023,Sleep,0.481,0.79,4,-7.133,0,0.0714,0.014,4.98e-06,0.708,0.198,145.94,4
7a4W4aqGWmEB8OGAixlVJq,Winners In Paris,Sleepy Hallow,70,2024,Sleep,0.672,0.376,9,-11.289,0,0.421,0.617,1.46e-06,0.103,0.25,159.991,4
5MMZJtHOiH1RmQSSe3DJdg,Sleep On The Floor,The Lumineers,71,2016,Sleep,0.389,0.431,7,-8.061,1,0.0344,0.249,0.0,0.13,0.275,142.133,4
4vyG9ZhHT8MKJE5mTICMFC,Still Sleepless,D.O.D,72,2021,Sleep,0.628,0.738,6,-5.045,0,0.0367,0.0156,0.281,0.153,0.699,125.928,4
3CYKzBVzz7V5lj4gr4U2KY,Deep Sleep (Poppy Playtime),Rockit Music,47,2024,Sleep,0.747,0.646,5,-5.773,0,0.0424,0.297,0.0,0.109,0.696,116.055,4
3hS1SjSgquGR8Dj1Ypp88R,Shhh Baby Shusher Sleep - Soft Female Voice (Loopable),Dream Supplier,68,2020,Sleep,0.318,0.000925,9,-25.934,0,0.103,0.88,0.0,0.189,0.0255,84.714,4
4prEPl61C8qZpeo3IkYSMl,Sleepyhead,Passion Pit,62,2009,Sleep,0.568,0.719,8,-5.406,1,0.0354,0.0892,1.84e-06,0.233,0.539,106.036,4
5zDWu0rRbHcVrC3kRbCti7,CatNap,Endigo,51,2023,Sleep,0.585,0.806,5,-4.929,1,0.0602,0.00352,0.00244,0.134,0.635,120.051,4
75HBVc7kJLjC2LlPc4ScfH,Sleepless,AVAION,72,2022,Sleep,0.673,0.595,7,-11.333,0,0.0393,0.372,0.37,0.077,0.186,121.982,4
7qiYSGc57LcmKTdBi0J14a,Sleepyhead,Jutes,63,2024,Sleep,0.535,0.843,7,-3.462,0,0.109,0.000943,0.00342,0.56,0.536,141.025,4
2Tc9VznHtQUmfOgE3L1RdN,If You Can't Hang,Sleeping With Sirens,69,2011,Sleep,0.394,0.975,2,-3.533,0,0.315,0.00151,0.0,0.118,0.466,192.021,4
0gchQwxmBWj5no8NJ8b2yH,Sleepwalking,Bring Me The Horizon,69,2013,Sleep,0.4,0.959,2,-3.258,0,0.103,0.000187,4.21e-06,0.231,0.339,149.062,4
2QW2HVuVRCUZe65tT0MJ8Y,Sleep Well (Live),CG5,34,2024,Sleep,0.402,0.77,1,-4.878,0,0.0752,0.122,0.0,0.0749,0.276,162.119,4
3Mmt4wAMtWRmObAxbejpPe,Sleep Thru Ur Alarms,Lontalius,62,2019,Sleep,0.612,0.344,11,-14.066,0,0.0269,0.302,0.296,0.115,0.0691,97.479,3
20GlDz2SYsXF8pzdxguxfe,"White Noise Sleeping Aid to Help My Baby Fall Asleep, Sleep Through the Night",White Noise Baby Sleep,76,2015,Sleep,0.179,0.00189,1,-25.2,1,0.327,0.982,0.279,0.111,1e-05,81.71,4
44PaVVL9UjPSZBW5f2vK5u,"Sleep Well (from ""Poppy Playtime: Chapter 3"") Español",Bastiancortesxv,32,2024,Sleep,0.613,0.408,4,-12.268,1,0.034,0.699,0.0,0.329,0.333,81.015,4
6jKcGYVgVrXrYoQFHShbwa,IKEA Strikes Back,CLIFFDIVER,30,2022,Sleep,0.371,0.955,1,-3.603,1,0.0731,2.2e-05,4.92e-05,0.102,0.523,164.995,4
0TBaQaNdTsZ8lpMyNBn8t3,"Rain Sounds for Sleeping, Pt. 01 (Continuous No Gaps)",White Noise Radiance,71,2021,Sleep,0.108,0.999,7,-22.13,0,0.0479,0.567,0.959,0.311,1e-05,92.634,1
4QBTxOeeGkshJiUnBBV3Ap,12-26,Kimya Dawson,28,2006,Sleep,0.474,0.392,0,-10.636,1,0.0337,0.948,0.0,0.188,0.603,79.03,4
5pU4E6MACvOJPc6eTn4GPg,Sleep White Noise,Scandinavian White Noise,65,2022,Sleep,0.162,0.0871,5,-42.754,0,0.2,0.931,0.973,0.112,0.0428,128.781,3
4m2L8Zb863MUEfSWNd4tNw,Tree Hugger,Kimya Dawson & Antsy Pants,29,2008,Sleep,0.735,0.523,7,-11.717,1,0.034,0.395,1.96e-06,0.0983,0.774,101.282,4
5xhJMhyDHNzFS2FCDSQTp7,Farifax Rain,Flows of Sleep,66,2021,Sleep,0.104,0.479,1,-22.971,1,0.136,0.127,0.993,0.371,0.0133,89.164,4
43Qr1YBCY3vSVCvZuR0PCb,Why Bother?,Weezer,50,1996,Sleep,0.55,0.965,3,-3.819,1,0.0679,0.0309,0.0,0.11,0.601,140.344,4
3JWjV30aPqL8JpEaEwyDrY,I Like Giants,Kimya Dawson,44,2006,Sleep,0.538,0.494,0,-9.781,1,0.0452,0.836,0.0,0.219,0.962,148.917,4
4Q5G40Lq1b1lYp20Bt5Sfo,Shhhh Baby Shusher For Sleep,Baby Sleep,62,2018,Sleep,0.216,0.203,0,-26.57,0,0.153,0.000827,0.000466,0.133,0.039,132.84,5
12eefUObewFbvXYQ3bN7E4,"Piazza, New York Catcher",Belle and Sebastian,47,2003,Sleep,0.617,0.308,3,-15.098,0,0.0369,0.827,0.0,0.102,0.818,105.558,4
0rMuFOja3DhVSuXQeae25C,Sleep,ConKi,64,2023,Sleep,0.674,0.815,7,-6.501,0,0.0334,0.00246,0.000435,0.094,0.204,132.032,4
3v9YeMpkmyHhtdazNUEvNq,Loose Lips,Kimya Dawson,48,2006,Sleep,0.603,0.429,2,-9.668,1,0.25,0.734,0.0,0.265,0.799,144.716,4
1zV8I5R3dbcDl3FZeINjon,Sleepy Pink Waves,Natural Samples,59,2023,Sleep,0.0972,0.157,1,-38.317,1,0.0792,0.777,0.726,0.112,0.0802,89.037,3
5RqR4ZCCKJDcBLIn4sih9l,Party Girl,StaySolidRocky,69,2020,Party,0.728,0.431,6,-9.966,0,0.0622,0.749,0.0,0.0996,0.629,130.022,4
1TwLKNsCnhi1HxbIi4bAW0,House Party,Sam Hunt,68,2014,Party,0.747,0.861,8,-5.251,1,0.0514,0.113,0.0,0.026,0.859,103.966,4
3IJYUaN3tx04S4TYyZHKoP,Party Girl,StaySolidRocky,71,2020,Party,0.73,0.439,6,-9.864,0,0.0609,0.747,0.0,0.0988,0.615,130.09,4
3S0XNskgVx6fOM770Q4Pmn,Party In The U.S.A.,Miley Cyrus,35,2020,Party,0.66,0.701,10,-4.649,0,0.0405,0.00112,0.00016,0.0871,0.436,96.002,4
2SWbnWSe1onmbllRAU46uo,PERSIAN RUGS,PARTYNEXTDOOR,69,2020,Party,0.768,0.428,1,-8.156,0,0.0459,0.0489,0.000491,0.105,0.147,110.478,4
39sDitIeCMrVX2QyXHY46t,Blue Hair,TV Girl,82,2018,Party,0.751,0.72,4,-6.376,1,0.0303,0.554,0.0497,0.258,0.884,135.73,4
62ObFV4hOGLMjoVBilwjF6,Party In The U.S.A.,Miley Cyrus,33,2020,Party,0.66,0.701,10,-4.649,0,0.0405,0.00112,0.00016,0.0871,0.436,96.002,4
0i5Lv2pnFSqZopukoniHcv,party addict,kets4eki,67,2023,Party,0.528,0.964,9,-2.225,1,0.0729,0.00138,0.0,0.301,0.224,137.477,4
5JBO4s2J2wfefYy0kOzIbM,Party In The USA,Kidz Bop Kids,30,2010,Party,0.69,0.578,10,-8.587,0,0.0328,0.00896,0.0,0.0871,0.845,95.993,4
1A8RGlqkdjAfwkXtEgJ7wR,Sex on the Beach,PARTYNEXTDOOR,65,2014,Party,0.265,0.709,10,-7.308,0,0.118,0.0641,0.000215,0.116,0.305,93.626,3
3FCXuJ78fwKx8IslpHU5Nm,Party Girl,StaySolidRocky,47,2020,Party,0.729,0.431,6,-9.867,0,0.0643,0.746,0.0,0.0994,0.621,130.087,4
5mNV8Mz59bzyuQ53gTw0c0,Where the Party At (feat. Nelly),Jagged Edge,64,2001,Party,0.596,0.661,5,-6.239,0,0.226,0.31,0.0,0.0847,0.86,129.491,5
4tYFy8ALRjIZvnvSLw5lxN,Party,Bad Bunny,75,2022,Party,0.829,0.799,9,-5.389,1,0.0897,0.0151,0.000543,0.242,0.471,97.013,4
1IYaMVfidzSfvCUZYXhsU1,Party Like A Rock Star,SHOP BOYZ,61,2007,Party,0.619,0.709,7,-4.633,1,0.0395,0.00541,0.0,0.507,0.68,144.972,4
25KKwGzuKGb2wgd7n9B2n0,Farting in the USA (Miley Cyrus Parody) Silent But Deadly Party Mix,DJ Timbo and Friends,47,2010,Party,0.671,0.776,10,-4.415,0,0.0352,0.0065,0.0,0.0424,0.581,95.956,4
3WxmlTZ85sCYFnuIXmUAEe,party favor,Billie Eilish,64,2017,Party,0.826,0.188,0,-12.181,1,0.0883,0.882,2.83e-06,0.103,0.205,130.022,4
5eZaT21ZVGyGHJ8kcwaNxA,"Party In the CIA (Parody of ""Party In The U.S.A."" by Miley Cyrus)","""Weird Al"" Yankovic",49,2011,Party,0.59,0.635,4,-10.261,0,0.13,0.0101,0.0,0.0808,0.567,192.042,4
5OuJTtNve7FxUX82eEBupN,Tommy's Party,Peach Pit,58,2018,Party,0.565,0.438,7,-8.722,1,0.0311,0.122,0.0469,0.108,0.211,133.949,4
3OtUDYBkxryDrOoNfScc1D,Party In The USA,Kidz Bop Kids,34,2010,Party,0.689,0.636,10,-6.902,0,0.0329,0.00654,0.0,0.0438,0.861,96.049,4
4HFNGbVmsMV5lHUvDuXLkl,Parking Lot Party,Lee Brice,56,2012,Party,0.54,0.86,1,-5.763,1,0.081,0.00646,0.0,0.629,0.856,171.72,4
5tvBQ9zlAxMzAt7GI7ik2n,Party In The USA - Redo Version,Kidz Bop Kids,40,2021,Party,0.63,0.799,3,-5.232,0,0.0375,0.00312,0.00159,0.0834,0.702,96.006,4
2RdEC8Ff83WkX7kDVCHseE,party 4 u,Charli xcx,55,2020,Party,0.579,0.522,1,-8.393,1,0.0993,0.761,1.41e-05,0.655,0.245,79.453,4
480rD34KfGbMaT0L6zjeIu,Pressure To Party,Julia Jacklin,55,2019,Party,0.479,0.81,4,-3.949,1,0.0382,0.000127,3.91e-05,0.112,0.369,141.931,4
4F7A0DXBrmUAkp32uenhZt,Party Monster,The Weeknd,75,2016,Party,0.573,0.63,1,-8.389,1,0.105,0.189,2.31e-05,0.259,0.218,77.525,4
0E0bZtTG39K95uRjqBo1Mx,Party Hard,Andrew W.K.,55,2001,Party,0.461,0.994,4,-3.413,1,0.0429,3.08e-05,9.92e-06,0.156,0.751,162.171,4
68LNIOMjcliUHjW0turxcP,Party In The U.S.A.,Miley Cyrus,56,2019,Party,0.66,0.701,10,-4.649,0,0.0405,0.00112,0.00016,0.0871,0.436,96.002,4
4Hv8QuMQfG7e6GWOWcXYKk,THINGS & SUCH,PARTYNEXTDOOR,55,2020,Party,0.655,0.551,11,-5.071,0,0.0509,0.757,4.53e-06,0.102,0.659,90.992,4
1KhljCoJ2TgDEldnnfTHHc,Party (feat. Usher & Gucci Mane),Chris Brown,64,2017,Party,0.762,0.576,1,-4.951,0,0.0829,0.0556,0.0,0.0866,0.316,142.096,4
17Lmf8pUgrRrEKIKkuZirE,I Just Wanna Party,YG,55,2014,Party,0.799,0.499,11,-7.785,1,0.182,0.0103,0.0,0.184,0.13,95.059,4
4WbfxWBwpQXzyKFKwseb1g,Party In The USA,Kidz Bop Kids,18,2013,Party,0.688,0.624,10,-7.539,0,0.0324,0.00777,0.0,0.0357,0.841,96.042,4
7dkPG811ZnHikb319Jzskd,The Party,Portraits Of Tracy,49,2023,Party,0.576,0.65,0,-2.292,1,0.0494,0.00176,0.00119,0.389,0.234,106.327,4
1zhMHgotgZXkLCXpqNRnPK,N o C h i l l,PARTYNEXTDOOR,73,2024,Party,0.575,0.411,2,-9.022,1,0.0619,0.509,0.00321,0.0884,0.062,81.755,4
6N5DRCQUSXT1qQqmqsO92B,Party All the Time,Eddie Murphy,58,1985,Party,0.699,0.692,11,-13.045,1,0.0456,0.00979,0.000326,0.0427,0.677,135.03,4
3ta8klMHWPnWuHt7jDMSn5,Party Rock Anthem,LMFAO,41,2019,Party,0.744,0.733,5,-4.061,0,0.141,0.019,0.0,0.26,0.34,130.012,4
55kykeNfV69sx779NZrJ7s,Party For Two - Country Version With Intro,Shania Twain,51,2004,Party,0.746,0.708,11,-4.725,1,0.0444,0.0927,0.0,0.234,0.963,121.471,4
3XOXq8XRUukhuLmRBVKhi1,Party Like The 80s (w/ asteria & kets4eki),6arelyhuman,59,2024,Party,0.515,0.987,11,-3.661,0,0.356,0.0049,0.0,0.248,0.338,145.961,4
7J5tyfg3OYVNR97KH66ovw,Garden Party,Ricky Nelson,51,1972,Party,0.774,0.247,2,-21.657,1,0.0779,0.786,0.0186,0.116,0.803,143.955,4
5QGsWKm25oX7hVLtDzLciG,Party in the Elevator,Funnel Vision,35,2018,Party,0.593,0.801,1,-7.087,1,0.2,0.125,0.0,0.446,0.799,132.805,4
7hdMPlOGOngKH3mj4pVLcG,Late to the Party,Emei,53,2022,Party,0.675,0.514,3,-8.77,0,0.299,0.282,0.0,0.0937,0.412,170.071,4
5mqPg2dyqb1gBNyg9ycGcT,Party And Bullshit,The Notorious B.I.G.,73,1993,Party,0.672,0.704,1,-10.066,0,0.312,0.173,0.0,0.139,0.811,99.232,4
7vjzFWG4neQ9YYMN9yZ9hr,Helicopter,Bloc Party,54,2005,Party,0.457,0.956,11,-3.634,0,0.122,0.000145,0.00866,0.395,0.393,170.063,4
3qaMprRWLGggArD14diXYz,Faster n Harder,6arelyhuman,73,2024,Party,0.475,0.983,7,-1.83,1,0.198,0.0145,0.0,0.224,0.478,139.966,4
6bOLRTULQUiXeVnxOIPZVA,Gyal You a Party Animal,Charly Black,65,2015,Party,0.591,0.843,0,-5.196,1,0.148,0.0305,0.0,0.297,0.836,134.325,5
0n8L5VWVGxRXnIk1Xc3RLW,Party in Canada,OGR-Scintilla,40,2022,Party,0.823,0.706,1,-6.615,1,0.0507,0.0789,0.0,0.0941,0.759,96.031,4
5cvMzT7kEvcxcdtcJz1vQY,After Party,Koffee Brown,52,2001,Party,0.802,0.552,5,-4.796,0,0.0503,0.0492,1.7e-06,0.0224,0.601,105.481,4
2MUjqP3E5E1XMx3rBSkwxt,Party Party Party,Ashley Jana,34,2012,Party,0.583,0.907,1,-5.199,1,0.071,0.0113,0.0,0.138,0.554,129.067,4
4xAQIXc8U8BnW2QCs2Uygp,Party,Cecily Wilborn,41,2023,Party,0.821,0.593,11,-8.516,1,0.0337,0.0851,0.0,0.157,0.906,97.966,4
2V2dcRo9sQwWmIHNVxg9rs,Party Mood,Jaye Hammer,48,2012,Party,0.757,0.545,10,-7.337,0,0.0936,0.0978,0.000115,0.0481,0.785,183.956,4
4wDgL9CFL7ee8Z7gwQCXJW,At Home,Slow Pulp,53,2018,At Home,0.609,0.665,1,-6.087,1,0.0294,0.498,3.53e-05,0.115,0.37,145.979,4
6vxU64pcIuQ38O015Zy4qj,Homecoming,Lil Uzi Vert,64,2020,At Home,0.929,0.563,9,-7.428,1,0.49,0.000592,0.0,0.244,0.353,129.957,4
58W6OdSaSsRDcMQYdC2SB5,Home,JEWELS,54,2022,At Home,0.73,0.839,9,-6.595,0,0.0353,0.102,0.75,0.22,0.5,124.017,4
2Dzhwe90lhHXVU6lk7Nx0H,At Home,Jon Bryant,47,2019,At Home,0.378,0.52,11,-10.965,1,0.0382,0.777,0.0888,0.0979,0.357,73.744,4
030OCtLMrljNhp8OWHBWW3,Hey Daddy (Daddy's Home),USHER,77,2010,At Home,0.59,0.698,11,-4.262,1,0.0286,0.000176,0.0,0.107,0.352,95.975,4
7uCFKW5cAe4nVbRYG517FW,At Home,John Hamilton,14,2024,At Home,0.308,0.0425,2,-18.245,1,0.0442,0.985,0.95,0.0983,0.144,70.194,3
3dXNrqnhNUPdrkvnj8TjvX,At Home,Crystal Fighters,33,2010,At Home,0.65,0.894,11,-4.788,1,0.0308,0.105,0.13,0.123,0.35,105.014,4
1uzWOoJdADfstQuFtQFTUn,Breakfast At Tiffany's,Deep Blue Something,68,1995,At Home,0.622,0.829,2,-5.548,1,0.029,0.11,0.0,0.0954,0.539,110.367,4
1p6AoDhdfOh1BfVVmKqClH,At Home,Jan A.P. Kaczmarek,43,2002,At Home,0.44,0.00368,9,-30.799,0,0.0488,0.995,0.942,0.0569,0.454,126.114,4
2y42aEs7Rczw5eMLK9UMeW,I Should Have Stayed at Home,Ryan Mack,67,2023,At Home,0.849,0.527,5,-5.966,0,0.0761,0.126,0.0,0.0787,0.711,98.004,4
1F1lRPdyRiHscF52LPrWUU,At Home,Plazys,21,2024,At Home,0.486,0.135,10,-23.447,1,0.0606,0.368,0.849,0.106,0.405,149.968,4
7D5mUwTGTlQyjDch2E2tnH,At Home,Misha Alperin,31,2001,At Home,0.451,0.015,10,-31.757,1,0.0859,0.992,0.927,0.0821,0.152,138.573,4
2vBJr7L2RYttSrL2xOogeN,Stay At Home,Kyler Fisher,22,2020,At Home,0.765,0.465,6,-11.02,1,0.198,0.419,0.0,0.101,0.445,85.003,4
5VsTk24RXqWZIiVWv0Tt8B,At Home,Bill Kiley,26,2019,At Home,0.66,0.251,9,-11.06,0,0.0343,0.214,0.0726,0.244,0.152,119.989,4
42GP0xKtkolBnmqQRvSllO,Welcome Home,Coheed and Cambria,61,2005,At Home,0.442,0.951,11,-5.27,1,0.11,0.00648,1.12e-06,0.0887,0.158,154.004,4
0Ir7u9DSxUnCutJbhYrDFX,Stay Home Tonight,James Tucker,34,2023,At Home,0.37,0.338,8,-7.95,1,0.03,0.854,3.65e-05,0.111,0.362,173.841,4
1mbB7Z7NAVP1EuR2tMbgQu,At Home,MexikoDro,18,2024,At Home,0.702,0.628,6,-6.383,1,0.383,0.0271,0.0,0.121,0.158,161.906,4
093N3AMhUnOeE4wgNRsBOO,Drunk Walk Home,Mitski,63,2014,At Home,0.331,0.357,9,-7.627,1,0.0339,0.00167,1.42e-05,0.189,0.322,172.695,3
0yFwE99GFtFLJmNiLvB9KX,Eat At Home - Remastered 2012,Paul McCartney,39,1971,At Home,0.688,0.779,9,-8.131,1,0.0292,0.291,0.79,0.0552,0.966,129.234,4
3NQ6uLh64CkAh89y3RvSzo,At Home,Rob Simonsen,20,2015,At Home,0.0674,0.0377,9,-27.351,0,0.0414,0.971,0.292,0.0919,0.0353,51.767,3
1g5WSfoEuFhcI18iE3TONg,Jars At Home,Trampled by Turtles,51,2005,At Home,0.655,0.37,6,-10.825,1,0.0308,0.69,7.08e-05,0.11,0.701,90.256,4
1ZzKnR2myVxg0oOmjYTyLv,At Home,Joshua Lee Turner,9,2020,At Home,0.394,0.0599,2,-22.665,1,0.0984,0.949,0.817,0.0537,0.213,166.141,4
1vVWKyxwSkxQz6bOY3hIgX,At Home,Felipe Baldomir,34,2017,At Home,0.546,0.66,4,-9.768,1,0.0309,0.0845,0.0488,0.276,0.459,117.986,4
4Xl2PrS3DJqqSKXCo6Uhv9,Homeward Bound,Simon & Garfunkel,63,1966,At Home,0.485,0.378,3,-11.773,1,0.0337,0.831,0.0,0.103,0.528,92.928,4
3wIr8plV31HQyPXAdOu0Ri,At Dawn,Logan Collier,36,2022,At Home,0.323,0.0202,11,-26.01,0,0.0463,0.981,0.0769,0.168,0.0768,77.192,4
00sFESJNKHKK9L5DuwgEEt,At Home,Will Grands,17,2017,At Home,0.656,0.863,0,-6.422,1,0.131,0.0613,2.52e-05,0.274,0.701,100.01,4
6EDyFzr3g9EVF7KInqeROm,Too Cold At Home,Mark Chesnutt,50,1990,At Home,0.632,0.41,2,-13.653,1,0.0236,0.23,1.16e-05,0.341,0.531,93.158,4
06f1VuG5MWu0HjB2PI653X,Stay at Home,Kenny Lite,14,2023,At Home,0.801,0.52,1,-11.69,0,0.0855,5.9e-05,0.0127,0.18,0.909,139.97,4
7cfVwnfzbTnxlCBFRROupK,At Home,Savannah Saturn,13,2020,At Home,0.651,0.463,1,-9.348,1,0.032,0.545,0.000759,0.118,0.285,77.986,4
0Z3xhSOhrawLV81YdiDiiJ,Venus,Shocking Blue,63,1969,At Home,0.691,0.762,11,-6.47,0,0.0367,0.462,0.0286,0.0804,0.957,128.111,4
7zOLyK6EdViMvZxjFwRj9y,At Work at Home,Hugo Focus,21,2021,At Home,0.274,0.0792,0,-22.089,0,0.0564,0.981,0.921,0.115,0.0977,73.629,4
1j1U3Wfy1g9iQlI4N3Moaq,At Home,Daniel Moozi,11,2023,At Home,0.627,0.278,5,-11.902,0,0.0662,0.832,0.869,0.146,0.472,84.977,4
4rJMVlcWta53qxlr4b5zrF,Home At Last,Steely Dan,50,1977,At Home,0.585,0.444,7,-14.566,0,0.0398,0.316,0.0123,0.0217,0.556,63.364,4
2VsRYvQNRGZEN7etTc8KUY,Stay at Home,Instrumental Music Cafe,19,2019,At Home,0.549,0.0727,10,-23.891,0,0.0481,0.973,0.967,0.12,0.504,91.605,4
7Hnyju3PAzodUyRRvNFUY5,At Home,Go For Gold,12,2020,At Home,0.379,0.994,9,-3.122,0,0.0885,0.000471,0.0,0.334,0.559,164.907,4
0eOcjJgpO8XdJbPMYJgKqq,Coming Home,A-Trak,55,2020,At Home,0.786,0.803,5,-5.21,1,0.164,0.128,0.0167,0.266,0.598,123.002,4
2Ni99Y9vQz8kpjEoLGucXn,Stay-At-Home DJ,Alan Palomo,20,2023,At Home,0.606,0.852,0,-6.08,1,0.0399,0.0509,0.16,0.289,0.859,144.056,4
5mPVvH0RiZM75pGICbZoin,At Home,Tord Gustavsen Trio,20,2007,At Home,0.479,0.0207,1,-24.513,0,0.0432,0.968,0.396,0.0917,0.0396,99.282,3
0CuihK7fN0Cb0sFiXxByuC,At the Table,Josh Garrels,46,2015,At Home,0.529,0.554,7,-7.939,1,0.0301,0.616,0.000263,0.118,0.285,93.967,4
5brMixqQiQN4D60xmvrSts,Kissing Strangers,USHER,61,2024,At Home,0.678,0.651,7,-6.147,1,0.111,0.299,1.79e-06,0.111,0.379,143.901,4
1yem9FRUOGAfRNssYHVbhC,Relaxing at Home,Piano Relaxation,31,2016,At Home,0.626,0.0222,2,-30.144,1,0.0503,0.996,0.86,0.0898,0.185,96.124,4
7a6kEfgCIIN6D3xiN7vXLU,At Home,Jah Lil,14,2024,At Home,0.757,0.626,8,-6.649,0,0.0391,0.219,1.12e-05,0.119,0.6,122.073,4
1Ov6koHfZL43pGCDdfIoHf,Brother Jukebox,Mark Chesnutt,54,1990,At Home,0.632,0.615,1,-10.972,1,0.0262,0.191,0.00103,0.153,0.912,141.073,4
4yZ89pZ5t0HW7EtTcIr93h,At Home Cafe,BGM channel,23,2019,At Home,0.511,0.163,8,-24.733,0,0.041,0.879,0.84,0.0981,0.0762,60.07,4
4VVbiBN7RkD9hqCi5OKKzP,At Home,Jayden Wark,8,2023,At Home,0.423,0.664,11,-9.633,0,0.0648,0.0274,0.000218,0.0973,0.358,169.715,4
2uEhFDZqAjzflscjStpmzd,I'm Bad At Life,Falling In Reverse,54,2017,At Home,0.439,0.918,8,-3.434,1,0.11,0.00385,0.0,0.124,0.261,139.975,4
