Track ID,Track name,Artist name,Popularity score,Release year,Genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
05kpbZN9GZJLcdz3c8lSIJ,F.L.E.S.H.Dance,Reznyck,15,2024,Dance/Electronic,0.531,0.934,9,-4.549,1,0.0699,9.16e-05,0.72,0.201,0.328,123.121,4
0ckqtTcd4u8x0FqUT4OS4r,Roses (Imanbek Remix),Vermillon League,10,2021,Dance/Electronic,0.859,0.661,8,-9.054,1,0.0561,0.0463,0.000584,0.262,0.958,121.974,4
7b11tAOijes3cO6FLM3cNq,Dance 2 The Moment,Robotics,30,2023,Dance/Electronic,0.516,0.981,7,-2.971,1,0.148,0.00872,5.8e-05,0.321,0.247,97.461,4
2m9Wcmj5ltiLoyX0FJnnL9,In the car,Mathias Duplessy,4,2008,In the car,0.627,0.175,2,-17.825,1,0.0533,0.915,0.061,0.128,0.291,120.016,3
2BACqEbfDpPMOO7xhSOz2B,PUT EM IN THE FRIDGE,Peso Pluma,74,2024,In the car,0.874,0.764,7,-7.423,0,0.0742,0.238,0.000176,0.101,0.654,100.002,4
22VHOlVYBqytsrAqV8yXBK,Dial Drunk (with Post Malone),Noah Kahan,83,2023,In the car,0.669,0.606,8,-7.193,1,0.0292,0.124,0.0,0.112,0.69,112.108,4
4JlHYmxAyD4QYm9glnZrFG,Ridin’ in the Car,Music Together,46,2007,In the car,0.762,0.507,11,-10.795,1,0.0437,0.613,2.21e-05,0.17,0.847,102.617,4
2q3mhShO6vsCIvx3s6ADvu,In the car,Roku To Shichi,0,2018,In the car,0.308,0.868,9,-5.495,1,0.0986,0.000473,0.568,0.114,0.241,81.8,4
2XSrt1dcuOXPgl3B4bxmBz,Carrollton,$uicideboy$,64,2018,In the car,0.848,0.52,5,-10.663,0,0.501,0.00225,0.000799,0.679,0.304,149.996,4
6RiiSy9GzSwiyDEJDiMuKe,Something About You,Eyedress,81,2021,In the car,0.648,0.781,9,-8.736,0,0.0271,0.0332,0.013,0.305,0.822,133.417,4
0ZaR7koJ1Sr6pwMoqo6hh2,In The Car Outside,The Killers,38,2021,In the car,0.503,0.913,11,-3.754,1,0.147,0.065,5.28e-05,0.409,0.267,150.018,4
2XSRYCT9Xm6J8oVOwh3eUM,In the car,CAR MUSIC MIX,0,2023,In the car,0.672,0.767,10,-4.235,0,0.0517,0.395,0.831,0.292,0.243,168.457,4
6rb2YiWI5xJCPs1XfFz3Xz,The Chicken in Black,Johnny Cash,64,2014,In the car,0.762,0.508,9,-11.94,1,0.239,0.708,0.0,0.134,0.753,94.616,4
1LLUoftvmTjVNBHZoQyveF,THE DINER,Billie Eilish,85,2024,In the car,0.857,0.386,1,-9.761,1,0.168,0.243,0.0931,0.111,0.661,125.017,4
0oFzsGRIzjGaHfTZTSCBlW,Drivin' in My Car,Ralph's World,54,2015,In the car,0.882,0.56,8,-7.216,0,0.147,0.285,0.0,0.168,0.976,126.549,4
4MkKLFyw0QVcD8bcX6YgUp,In the car,Музыка В Машину,0,2022,In the car,0.741,0.811,0,-8.733,1,0.0456,0.041,0.8,0.139,0.441,146.547,4
5xLfQuX5YAfog2JgPz0dpA,Moving in Stereo,The Cars,53,1978,In the car,0.718,0.543,11,-11.225,1,0.0372,0.0607,0.0988,0.0646,0.37,115.535,4
5Q0Nhxo0l2bP3pNjpGJwV1,Party In The U.S.A.,Miley Cyrus,79,2009,In the car,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,4
6mZ6SNzhdYJg9cN22RoZip,Car Crash,eaJ,52,2022,In the car,0.681,0.679,0,-6.699,1,0.0414,0.0063,0.000109,0.175,0.262,124.966,4
40vnZ7HKpNI60PnMvIe0nQ,In the car,Музыка В Машину,0,2022,In the car,0.801,0.408,1,-7.404,1,0.0929,0.00354,0.483,0.0888,0.184,171.651,4
14dJexYlvd3t3XAtD1pYW1,Oh Caroline,The 1975,64,2022,In the car,0.646,0.85,2,-5.466,1,0.0428,0.363,4.01e-05,0.0994,0.819,96.538,4
3hUxzQpSfdDqwM3ZTFQY0K,august,Taylor Swift,83,2020,In the car,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,4
22PA2i88dqsPJy2xVxlrms,in the backseat of my parents car,nearly monday,46,2024,In the car,0.89,0.409,8,-11.875,1,0.318,0.707,0.797,0.107,0.208,144.086,4
5k8MgbRHV125P7Aisbt3mI,In the car,TECHNO CLUB RADIO,0,2023,In the car,0.702,0.865,10,-8.236,0,0.039,0.000803,0.776,0.102,0.0927,94.723,4
5NnyvAE3OLT7jQ59pqapOP,PUT EM IN THE FRIDGE,Peso Pluma,62,2024,In the car,0.859,0.844,7,-6.248,0,0.0996,0.311,7.01e-06,0.162,0.659,99.987,4
1eyzqe2QqGZUmfcPZtrIyt,Midnight City,M83,70,2011,In the car,0.526,0.712,11,-6.525,0,0.0356,0.0161,0.0,0.179,0.32,105.009,4
2JF8KwK1hH7MWxKcFdTlcg,In The Party,Flo Milli,47,2019,In the car,0.88,0.556,9,-6.544,1,0.333,0.00874,0.0,0.217,0.422,135.012,4
4wHAntDrvmsUScsoKLCrlx,In the car,Dugout,0,2006,In the car,0.632,0.805,2,-4.315,1,0.0311,0.0221,0.0,0.106,0.723,130.097,4
19tpUsoPv87ty0OS0kMvvU,Carried Away,Ardigo Menes,63,2022,In the car,0.14,0.0123,8,-34.894,1,0.0408,0.952,0.773,0.111,0.282,141.776,5
5w40ZYhbBMAlHYNDaVJIUu,Chemical,Post Malone,79,2023,In the car,0.49,0.88,2,-4.856,1,0.0435,0.00154,0.0,0.103,0.392,169.949,4
3qySmtxoQqLhYbEvxOLi42,In The Car Outside,The Killers,31,2022,In the car,0.503,0.913,11,-3.754,1,0.147,0.065,5.28e-05,0.409,0.267,150.018,4
4NTTOGCkxmsdKn2rG6z2Co,In the car,CAR MUSIC MIX,0,2022,In the car,0.769,0.686,10,-5.885,1,0.0528,0.0271,0.836,0.16,0.264,152.915,4
5mzccd61n7rBooZ7QFxfGL,Dirt Man,Carter Vail,62,2024,In the car,0.771,0.661,7,-10.403,1,0.0744,0.425,0.311,0.111,0.948,90.131,4
7rbECVPkY5UODxoOUVKZnA,I Wonder,Kanye West,80,2007,In the car,0.542,0.466,0,-8.668,1,0.0824,0.141,0.000444,0.125,0.127,191.386,4
4fmKPdLwdQZLsEnRGAJ2n6,In Your Car,Free Cake For Every Creature,45,2018,In the car,0.614,0.476,2,-8.541,1,0.0246,0.0838,0.522,0.108,0.688,98.033,4
7mc4MUAsrIg320TzjQtTli,In the car,Federico Truzzi,0,2021,In the car,0.367,0.0969,0,-21.31,1,0.0409,0.913,0.659,0.228,0.0381,94.015,4
0EUl8ExEPsPm44z865IYHl,Cars in the Desert,Nathaniel Rateliff & The Night Sweats,52,2024,In the car,0.595,0.811,7,-5.777,1,0.0346,0.0631,2.57e-05,0.107,0.79,131.076,4
2L9N0zZnd37dwF0clgxMGI,ceilings,Lizzy McAlpine,79,2022,In the car,0.516,0.322,9,-11.762,1,0.0292,0.473,0.00194,0.215,0.261,148.005,3
6jvGEtRUdZtJ2cMpoIHJ5f,The Car Song,Geordie Kieffer,43,2021,In the car,0.918,0.585,0,-7.406,1,0.174,0.0175,1.73e-05,0.135,0.334,99.977,4
603oV8NCaT3j7ec6WeR4dP,In the car,Музыка В Машину,0,2022,In the car,0.888,0.374,10,-14.466,0,0.0952,0.0356,0.694,0.109,0.25,144.372,4
5oEoCJsMs5fsPgOKuwdFmE,In The Cards,Jamie Miller,58,2024,In the car,0.628,0.316,0,-7.615,1,0.0279,0.742,0.0,0.15,0.227,85.148,1
34oWbFBfGEElvgO0a5c9V4,No Flockin',Kodak Black,76,2015,In the car,0.943,0.595,5,-8.372,0,0.191,0.0673,0.0,0.0839,0.815,117.532,4
1s9Dzjks8HpU5sBPQ7w6of,In the Car Interlude,Brandy,28,1998,In the car,0.662,0.312,5,-13.786,1,0.535,0.97,0.0,0.655,0.793,84.351,4
5cHmdn6AcWllZflBffEqDG,In the car,IZZY HYBRID,0,2021,In the car,0.805,0.493,4,-13.912,0,0.0792,0.00886,0.25,0.124,0.389,131.031,4
2zjGJ0dChMR0KxBZS15aqo,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,62,2019,In the car,0.883,0.519,2,-8.054,0,0.065,0.187,0.0,0.0971,0.301,99.978,4
0sRETP5PcgS6AyxlKjiz3N,Chemical,Post Malone,3,2024,In the car,0.493,0.907,2,-4.698,1,0.0476,0.00108,0.0,0.109,0.386,169.948,4
63Gbw9JeU7jy9pj3cdguYQ,In That Car,HavinMotion,27,2024,In the car,0.662,0.801,8,-4.234,1,0.278,0.142,0.0,0.149,0.368,136.013,4
4ix5Q9PPJc40k7qse8Pc3q,In the car,Freeway musicians,0,2019,In the car,0.811,0.358,9,-15.827,1,0.142,0.993,0.968,0.214,0.236,119.971,4
0xTY7Tld4DRxqUhxdw7bZW,Heard It in a Love Song,The Marshall Tucker Band,56,1977,In the car,0.555,0.797,2,-7.484,1,0.0389,0.168,0.00268,0.12,0.683,152.87,4
2njIOmkw6fE5urA0B0eucT,Chemical,Post Malone,0,2024,In the car,0.493,0.907,2,-4.698,1,0.0476,0.00108,0.0,0.109,0.386,169.948,4
1w3ke1kXrhppdipvkYodwS,In the Whataburger Drive Thru,Le$,31,2017,In the car,0.799,0.631,10,-8.466,0,0.34,0.108,0.0,0.0641,0.708,60.265,4
5O306r2a9Nl7rm5ZlaTqka,The Blessing (Live),Elevation Worship,63,2020,In the car,0.416,0.583,11,-7.994,1,0.037,0.0383,0.0,0.116,0.185,140.001,4
14Mvz2CYWFtRWp8T8EFxU4,Chemical,Post Malone,0,2024,In the car,0.493,0.907,2,-4.698,1,0.0476,0.00108,0.0,0.109,0.386,169.948,4
4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),24kGoldn,80,2021,Mood,0.701,0.716,7,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,4
5jyrtNJBcaFkNyS4yPixkI,Rainy Mood,Sleepy Mood,70,2021,Mood,0.133,0.99,10,-20.689,0,0.0526,0.675,0.98,0.109,0.00689,86.543,3
0FOQOr2M57GI3aESpAgElX,Mood (feat. iann dior),24kGoldn,52,2021,Mood,0.701,0.727,7,-3.644,0,0.0358,0.192,0.0,0.128,0.76,91.008,4
5rZlwNFl01HqLWBQGryKSm,Mood Swings (feat. Lil Tjay),Pop Smoke,74,2020,Mood,0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,4
1UY0MQyaZJA2DIsCfdL8xN,Mood (feat. iann dior) - Live,24kGoldn,48,2021,Mood,0.773,0.727,7,-2.467,0,0.0943,0.275,0.0,0.101,0.68,90.992,4
3yrpsqwIEKciUerAC3VNbv,Moody Girl,Megan Thee Stallion,25,2024,Mood,0.921,0.532,11,-7.332,0,0.375,0.0969,0.0,0.273,0.418,130.029,4
788x9mdQZYIdw0sDZQn8St,Mood,Kidz Bop Kids,46,2021,Mood,0.656,0.699,11,-5.952,0,0.0346,0.274,0.0,0.0354,0.698,90.981,4
0yUaLqhsVsguBpoOPL4cO7,In Ha Mood,Ice Spice,66,2023,Mood,0.767,0.722,0,-6.586,1,0.31,0.678,1.1e-05,0.231,0.52,141.075,4
6v8mSl4GZXok3Ebe9x4Jmr,Mood - Lofi,Yagih Mael,61,2021,Mood,0.657,0.266,2,-16.744,1,0.203,0.8,2.3e-06,0.111,0.363,160.033,4
6jdTkoEaer7XNGSblczoSu,Mood (feat. BNXN),Wizkid,61,2021,Mood,0.897,0.7,1,-2.776,0,0.117,0.0193,0.009,0.12,0.755,101.944,4
6FuGJB290AQMAHTfjOYVaK,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,60,2020,Mood,0.721,0.745,7,-3.508,0,0.0366,0.151,1.24e-06,0.372,0.699,90.988,4
6Z1IBgysq1FfSzhQWUdvAc,pick up the phone,Henry Moodie,66,2024,Mood,0.536,0.642,3,-5.072,1,0.0398,0.224,0.0,0.146,0.424,177.977,4
3KkSs9PraljlrqfINVFkm0,Mood - Remix,24kGoldn,45,2022,Mood,0.721,0.745,7,-3.508,0,0.0366,0.151,1.24e-06,0.372,0.699,90.989,4
2ISzmtY9Exy1IwmJj3Hc7P,Mood,Rauw Alejandro,56,2020,Mood,0.798,0.704,8,-2.63,0,0.245,0.202,0.000188,0.127,0.819,168.053,4
0zhymr6RqNuvp0RMIvdpdA,Mood Malandro,Código FN,74,2023,Mood,0.723,0.778,7,-5.65,1,0.115,0.377,3.57e-06,0.0619,0.791,104.423,3
1d1ICMe7RvIDwTlTDk3X6y,Vizhi Moodi,Karthik,61,2022,Mood,0.739,0.377,7,-9.361,0,0.0541,0.117,0.0,0.0863,0.585,90.952,4
1syS1hdteqS5dRZezxN1Yg,Mood - Remix,Farizki,45,2020,Mood,0.776,0.758,8,-7.18,1,0.163,0.583,0.122,0.353,0.776,159.368,4
1ybUoaEu2gugACUc6NC6Af,Mood,SiR,53,2019,Mood,0.597,0.685,8,-5.951,1,0.0423,0.0179,0.00113,0.0929,0.67,148.027,4
6RfF4EwFiUYSC9Gas8xU4s,Mood (feat. iann dior),24kGoldn,27,2022,Mood,0.701,0.716,7,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,4
6lyliljaf7Ew7sp3uKkmmw,Mood,ay-Mill,51,2023,Mood,0.762,0.639,1,-8.187,1,0.0699,0.559,2.6e-05,0.148,0.359,95.013,4
5qJyxkcekkUAGbBieK6OE5,Mood (Lofi) - Sped Up Version,Yagih Mael,44,2023,Mood,0.619,0.219,6,-19.179,1,0.179,0.745,0.000178,0.14,0.571,176.048,4
6pqZjgc1HAGImauB9sCGU1,DESTINATIONS,Mild Minds,59,2020,Mood,0.643,0.579,11,-8.129,0,0.0612,0.00541,0.253,0.314,0.079,120.025,4
65wccjJxugGBsPKZcsHG49,MOOD - Remix,Omy de Oro,50,2021,Mood,0.724,0.52,6,-6.055,0,0.424,0.322,2.23e-06,0.322,0.779,171.887,4
29r9oYmyt4rEEbeHaoAGJ8,Henny Mood,Eladio Carrion,58,2024,Mood,0.609,0.553,0,-8.38,1,0.275,0.00369,8.31e-06,0.109,0.397,92.05,4
3mZNztgWFsvm9wfcqSOdKg,Mood Swings (feat. Lil Tjay),Pop Smoke,47,2020,Mood,0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,4
3ZxZ3ZcOjgOEgsETBeEjhJ,Moods,Scorey,61,2020,Mood,0.846,0.515,11,-10.202,0,0.309,0.0708,0.0,0.112,0.354,89.994,4
6L5BZEcZmD6RBJnimzlyKr,Nights In White Satin - Single Version / Mono,The Moody Blues,63,1967,Mood,0.195,0.483,4,-4.991,0,0.03,0.465,0.497,0.0686,0.173,84.71,4
5bv7kd7qy62Rl892AgHgd7,Mood,Kidz Bop Kids,32,2021,Mood,0.652,0.719,11,-5.302,0,0.0343,0.259,0.0,0.0743,0.783,90.973,4
7mS200vKsSSVgrbMxWza54,Small Town Boy,Dustin Lynch,65,2017,Mood,0.555,0.744,9,-6.016,1,0.0287,0.0251,0.0,0.359,0.673,73.012,4
1R3I5R1e7APlPX7ld7xoS1,MOOD,Omy de Oro,45,2021,Mood,0.752,0.526,6,-6.549,0,0.571,0.594,0.00013,0.137,0.656,171.984,4
7rb4dcBfW0m1LQQcDCh4Hv,Mood Ring,Lorde,56,2021,Mood,0.683,0.478,5,-10.435,1,0.0744,0.422,1.17e-05,0.24,0.373,95.011,4
0nEsLR5KTySCO9CfyC2yjg,Mood,DPR IAN,58,2022,Mood,0.669,0.452,4,-8.842,0,0.0517,0.5,2.73e-06,0.119,0.279,97.992,4
2KnZ3KmkarHJM6F1t6vdk2,Mood,Ninho,50,2021,Mood,0.829,0.574,1,-5.934,1,0.384,0.319,0.0,0.194,0.331,137.105,4
1T4iwEA2ySieXjWxjiMVWs,Your Wildest Dreams,The Moody Blues,52,1986,Mood,0.534,0.582,7,-15.997,1,0.0374,0.289,0.0338,0.283,0.653,141.362,4
0nHWz5BFyge4QzkSo3IJeo,Mood,Xcho,47,2020,Mood,0.638,0.433,5,-7.318,0,0.131,0.506,8.22e-06,0.108,0.379,150.018,4
1Y6B4VdJHPGzncuMTHurGS,Mood,Fame on Fire,45,2020,Mood,0.545,0.906,0,-5.0,0,0.182,0.000475,0.0,0.0939,0.653,90.919,4
2aT8QoKvwvhgx9PURO4DEP,SWIM,Mild Minds,56,2020,Mood,0.776,0.572,10,-8.933,0,0.0644,0.378,0.641,0.085,0.727,110.001,4
5w1ingzqrsJka9nlnEFB64,Nights In White Satin,The Moody Blues,55,2017,Mood,0.19,0.344,4,-12.064,0,0.0309,0.252,0.327,0.194,0.218,156.888,3
4PCMttKgDScL8IbN59lF11,letting go,mood.,53,2021,Mood,0.521,0.289,7,-12.812,1,0.0292,0.65,0.843,0.0878,0.0715,74.987,4
7Fk0TyWNtY8MW1E54YgWnE,Sleeping In Pink Noise,Mood Factory,58,2023,Mood,0.126,0.109,1,-39.22,1,0.0727,0.925,0.39,0.112,0.179,83.333,4
0VZe8C7xgAIQC0E0qEVIEh,Mood Swings,A Boogie Wit da Hoodie,53,2020,Mood,0.941,0.676,4,-5.54,0,0.0936,0.211,4.64e-06,0.0986,0.93,120.073,4
6dZKWYSx5YBIme4SfpIHJ0,In the Mood,Glenn Miller,53,1996,Mood,0.645,0.398,8,-12.208,1,0.11,0.854,0.306,0.0731,0.705,82.768,4
6tMNYGXJ1L6wjbSkAXWyHh,Ride My See-Saw,The Moody Blues,44,1968,Mood,0.334,0.872,5,-10.4,1,0.0371,0.0805,0.301,0.847,0.788,154.816,4
0zXjUo1w3t9MNT6RKYmNHv,VIEWS,Mild Minds,54,2020,Mood,0.7,0.743,9,-9.851,0,0.0456,0.335,0.692,0.07,0.153,123.968,4
7JyS7dEwqPFgbpMFRF9m2e,Mood Swings (feat. Lil Tjay),Pop Smoke,36,2020,Mood,0.625,0.568,10,-6.456,0,0.327,0.472,0.0,0.0852,0.262,179.548,4
6crfO56bDm0RjpctUuGs5X,I'm In The Mood For Love,Julie London,57,1955,Mood,0.58,0.0545,9,-14.594,0,0.0473,0.963,0.000265,0.0967,0.177,123.341,4
3shC46YOFThDw9VPAhjq8Y,Moody,Savannah Sgro,41,2019,Mood,0.667,0.461,5,-8.452,1,0.0352,0.192,6.42e-05,0.0723,0.259,135.915,4
5P653KhfKnlAm682vgH27i,Mood - Instrumental,DJB,26,2020,Mood,0.734,0.474,7,-12.341,0,0.194,0.013,0.881,0.174,0.323,181.955,4
2mkdZTHKimOJ86Hg0RWSKc,Free (Mood II Swing Radio Edit),Ultra Naté,59,1997,Mood,0.755,0.914,8,-6.096,1,0.0371,0.00389,0.000161,0.0371,0.736,124.97,4
1As11cGpiSKQQbNwy43Vtp,Mood (Lofi) - Slowed Version,Yagih Mael,43,2022,Mood,0.718,0.118,9,-22.06,1,0.121,0.874,2.45e-05,0.0837,0.361,127.987,4
16WYBnk1AjLXygHKJHhdCc,Devil's Gambit - Instrumental,TheInnuendo,21,2022,Indie,0.475,0.647,10,-11.623,0,0.0329,0.033,0.78,0.144,0.733,174.995,4
1tm85WMjFuetEHeip03uqy,STILL HOLY,indie tribe,52,2023,Indie,0.846,0.574,7,-7.853,1,0.131,0.215,0.0,0.0837,0.826,135.11,4
3umNAu2DmTRz6Zv5LEN2Vu,DESPAIR,CDMusic,28,2022,Indie,0.302,0.993,8,-4.605,0,0.13,0.0655,0.791,0.335,0.0592,92.246,3
53digzlDS79znypcRuFXBo,ACT,indie tribe,49,2023,Indie,0.854,0.574,9,-7.149,0,0.0766,0.0419,0.0,0.361,0.618,83.058,4
3aT7k3zoMBifcBzCRPekPr,Devil's Gambit,TheInnuendo,39,2022,Indie,0.426,0.871,10,-8.239,0,0.0387,0.0159,0.356,0.24,0.627,174.983,4
0MTdYgTZ25sLCO6kVnDoje,"Aasa Kooda - From ""Think Indie""",Sai Abhyankkar,75,2024,Indie,0.675,0.537,5,-9.401,1,0.0352,0.48,0.00112,0.12,0.534,98.003,4
2a4MF3HnTX97xxcUpVb70N,Bad time,Tenzalt,38,2022,Indie,0.493,0.984,6,-4.419,1,0.0818,0.00351,0.161,0.338,0.57,165.022,4
2OFvClbKLxtHeVMb3O1pOX,West Indies,Koffee,50,2022,Indie,0.754,0.638,5,-7.951,0,0.303,0.118,0.0,0.204,0.437,90.137,4
2JVIsyJCZliq33d2hIvMgh,Indie,Drizzy Tae,13,2023,Indie,0.81,0.703,1,-7.14,0,0.295,0.0254,0.0,0.134,0.533,114.987,4
7IaBNvBUsdZ9eQaP0EZgrU,Indie Pop Type Beat,Billy Marchiafava,46,2021,Indie,0.835,0.746,0,-7.652,1,0.239,0.331,0.0,0.108,0.726,74.981,4
4OU4JK6MhbUYM2ApUOaUVq,Indie,IMRSQD,13,2021,Indie,0.807,0.743,11,-7.639,1,0.062,0.115,0.0643,0.0573,0.946,119.963,4
0gCNIZWff5ymNGYMbwImMz,Indie Rokkers,MGMT,45,2005,Indie,0.591,0.863,4,-8.226,1,0.0321,0.0248,0.466,0.114,0.434,139.978,4
4twrPigd0WUg9hbL0FmuAM,Indie,Adrik,11,2020,Indie,0.775,0.745,7,-5.048,1,0.0472,0.187,0.955,0.133,0.974,110.789,4
1zzejMGRYKP5XOa3FmzXfa,"Katchi Sera - From ""Think Indie""",Sai Abhyankkar,73,2024,Indie,0.765,0.642,7,-8.48,0,0.115,0.243,0.00104,0.339,0.822,148.465,3
7rSuqMaEloVncVc8RDdoDX,Indie,Ost & Kjex,24,2023,Indie,0.848,0.479,6,-9.886,0,0.0738,0.212,0.747,0.0981,0.913,125.0,4
3WErTZdFOI6c7UE71LJYQd,CECE,indie tribe,41,2023,Indie,0.886,0.679,9,-6.503,1,0.129,0.0355,0.0,0.198,0.537,147.996,4
3S04lhLcIP2IAgv2ifq2UC,Indie,331Music,11,2021,Indie,0.655,0.871,8,-9.37,1,0.0273,0.93,0.898,0.0849,0.786,120.003,4
0tslBmJCsKB2GCTzrkvWTf,TR!BE ON THE MOVE,DJ Mykael V,48,2024,Indie,0.783,0.823,2,-3.871,1,0.109,0.0397,0.0,0.241,0.601,102.08,4
1bEObyFvlqYBQNUSS8UdIv,Indie,Payasodeyapa,18,2021,Indie,0.5,0.958,10,-7.177,0,0.461,0.000515,0.23,0.0882,0.254,99.754,4
5Z6FrdQQJRYez4wlGlu2ZG,HOLY SMOKE!,indie tribe,39,2021,Indie,0.867,0.652,1,-6.966,1,0.255,0.00162,0.0,0.0991,0.34,84.001,4
4M8YuQqB6GIAz4N09nZn8t,Indie,Braxton Cook,11,2023,Indie,0.369,0.624,11,-7.725,0,0.0473,0.48,0.494,0.243,0.0838,147.293,4
14YkNhtwblvxRzsx47gyKC,Prisoner,Raphael Lake,55,2019,Indie,0.615,0.423,7,-10.157,1,0.0368,0.0542,0.0,0.106,0.254,70.017,4
18zgBer1sQczkH1y60LNQJ,Indie,MoonMoon,17,2017,Indie,0.701,0.489,0,-8.101,0,0.0359,0.427,0.0,0.158,0.823,98.991,4
6pK4Euo5PmBkxV5PXQkooU,OUTSIDE,indie tribe,39,2021,Indie,0.623,0.712,4,-7.165,0,0.0846,0.0652,0.0,0.589,0.743,147.853,4
6OhY6laZEBXfn0oa78nhAX,Indie,AMPISH,14,2019,Indie,0.683,0.995,11,-4.782,1,0.0394,0.0682,0.938,0.0519,0.193,122.004,4
4MF0xXhjJxUVNtCVar0nHv,RICH,indie tribe,39,2023,Indie,0.605,0.575,1,-7.259,1,0.328,0.00252,0.0,0.155,0.512,170.083,4
4N5guglVJdjG8eZOQedJMW,Indie,Mike Phirman,5,2010,Indie,0.327,0.887,2,-7.33,1,0.071,0.0117,0.0,0.0331,0.848,140.014,4
3C1Y2ufbDRDQXFl1sIF6Eu,TEAM,indie tribe,39,2021,Indie,0.771,0.745,6,-6.566,0,0.134,0.00746,0.0,0.242,0.531,119.965,5
76kMEpzKLbO56G0f6BfDwM,Indie,周涛文,2,2022,Indie,0.677,0.0938,2,-26.135,1,0.0681,0.934,0.955,0.106,0.224,148.524,3
4E5Pd6MK9rmC0aSr765Ol2,CASKET,indie tribe,36,2023,Indie,0.787,0.815,1,-5.677,1,0.25,0.00261,0.0,0.295,0.33,103.954,4
6awbNBxR2JVjdx21gPig1U,Indie,Sinewave Sinatra,6,2024,Indie,0.688,0.642,2,-9.857,1,0.061,0.000235,0.88,0.0818,0.496,150.025,4
61KzdDjzvKmbj9JZlVnLwI,Bring Me Back to Life,Ht Bristol,50,2014,Indie,0.534,0.825,7,-5.229,1,0.036,0.0161,0.0,0.101,0.279,135.945,4
10R0WbF7ekdbScY5XRvCYY,Indie,Rachid Taha,12,1999,Indie,0.55,0.96,5,-5.627,0,0.0962,0.00263,0.000859,0.964,0.382,124.888,4
6uRfwmyU2iMK1lsMnU6Fga,CECE,indie tribe,36,2022,Indie,0.885,0.646,9,-7.525,1,0.145,0.0424,0.0,0.199,0.547,148.02,4
5XJGXVAxjAbb3ZAlnnHAst,Indie,HOME IS DEAD,4,2016,Indie,0.368,0.925,10,-4.836,1,0.225,0.00131,9.66e-05,0.216,0.427,136.982,4
3mVq27OXpmeldieDWOP2gx,CLEAR,indie tribe,35,2021,Indie,0.919,0.615,1,-6.947,1,0.112,0.0341,2.26e-06,0.11,0.572,124.048,4
6CgOXZPmnajL51xxoOQtzJ,Indie,Davantithegreat,2,2022,Indie,0.745,0.486,6,-10.47,0,0.028,0.791,0.00337,0.108,0.721,97.04,4
3wxMCRiDpmAcI4AUAkYQ6A,PEPE LE PEW,indie tribe,35,2023,Indie,0.763,0.478,6,-8.07,1,0.297,0.053,0.0,0.414,0.447,128.033,4
7836zv0i40bgabqDqVqBW3,Indie,Rachid Taha,6,1997,Indie,0.623,0.863,5,-8.066,0,0.0901,0.00057,4.15e-05,0.33,0.867,119.923,4
1LQisz6YTPRLDnRdW8mjen,Indiesong,CFCF,33,2022,Indie,0.689,0.552,1,-9.894,0,0.0294,0.000399,0.653,0.388,0.872,114.037,4
2NDoK87du1jK5yd6b63Hmz,Indie,Rachid Taha,6,2020,Indie,0.598,0.878,5,-8.362,0,0.162,0.000591,6.39e-06,0.338,0.845,119.91,4
42THjTvvYJWKHFvtJm5WbF,SLIDIN,indie tribe,34,2023,Indie,0.8,0.835,1,-5.029,1,0.304,0.00999,0.0,0.289,0.378,89.886,4
4rTBa6ljPOwQq9HPIiXg63,Indie,Slooow,2,2021,Indie,0.866,0.239,5,-20.433,1,0.0763,0.264,0.7,0.101,0.475,125.081,4
0751ozQYIiLVQ9FRFhe55j,Glamorous Indie Rock & Roll,The Killers,48,2004,Indie,0.323,0.784,3,-5.29,1,0.0549,0.0864,0.0,0.147,0.534,154.301,4
4hN5TRMGnnTuE0NWW6otIE,Indie,Aarktica,2,2001,Indie,0.203,0.181,9,-28.717,1,0.0432,0.889,0.85,0.0991,0.102,102.483,3
0cLUVjdaZAdouPRhXMTC1h,Gohotekitobikatanosusume,Creepy Nuts,48,2018,Indie,0.737,0.971,6,-3.292,1,0.21,0.791,0.0,0.358,0.776,133.025,4
6QNrqwHoaMPS4gcvfe7NBR,Indie,Amaury Atrack,5,2022,Indie,0.725,0.356,11,-10.591,1,0.045,0.814,5.55e-05,0.323,0.46,123.022,4
0Tk9sVjALL83JWWywNrot0,TOPDOWN,indie tribe,33,2021,Indie,0.885,0.615,0,-5.34,1,0.0841,0.0527,1.99e-06,0.142,0.779,81.523,4
2IIaUHdihgq9UZTZIRmWuy,Indie,Lanzeta,13,2022,Indie,0.675,0.804,1,-7.255,0,0.0839,0.109,0.0,0.0878,0.747,150.055,4
